temp,year,var,model,scenario,ens,yrs,regrid
290.1853027,2041,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.293457,2042,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.3360291,2043,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.2545166,2044,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.2440796,2045,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.3455811,2046,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.269989,2047,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.3850403,2048,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.413147,2049,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.4513855,2050,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.4874573,2051,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.5041199,2052,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.4722595,2053,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.5178223,2054,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.5656738,2055,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.5471802,2056,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.5652771,2057,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.5776672,2058,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.5428162,2059,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.6309814,2060,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.6982727,2061,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.5274048,2062,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.6555176,2063,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.8012695,2064,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.7110291,2065,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.6221619,2066,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.7732849,2067,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.7255859,2068,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.7872009,2069,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.8343201,2070,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.8117981,2071,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.8197937,2072,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.8967285,2073,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.8294373,2074,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.7449341,2075,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.8240356,2076,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.8158875,2077,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.9130249,2078,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.8808899,2079,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.9364929,2080,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.9038391,2081,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.8852234,2082,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.9268494,2083,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.9365234,2084,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0138855,2085,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0312805,2086,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.9802856,2087,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0057678,2088,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0950012,2089,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.9646301,2090,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.909668,2091,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0347595,2092,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
290.989624,2093,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0239868,2094,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1139526,2095,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0844116,2096,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0647888,2097,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1197815,2098,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1097717,2099,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0279236,2100,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0716858,2101,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1156311,2102,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0515442,2103,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0604553,2104,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0554199,2105,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.083374,2106,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0942383,2107,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0942688,2108,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0086975,2109,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0925903,2110,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1211548,2111,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1493225,2112,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.118042,2113,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0311279,2114,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1106262,2115,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1025696,2116,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.040741,2117,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1290894,2118,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2034607,2119,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2123413,2120,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2130127,2121,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1937561,2122,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1492004,2123,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1729736,2124,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.026886,2125,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0642395,2126,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1082153,2127,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0950317,2128,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0948181,2129,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0990601,2130,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1791077,2131,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1528015,2132,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0776672,2133,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0908813,2134,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2280579,2135,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1364441,2136,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1474915,2137,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1612854,2138,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1259155,2139,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1313782,2140,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1062927,2141,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1427612,2142,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0952759,2143,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1658936,2144,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.098175,2145,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1242065,2146,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1099243,2147,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1215515,2148,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2215881,2149,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2097473,2150,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1265259,2151,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1414795,2152,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.18927,2153,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1601868,2154,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2321167,2155,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1750793,2156,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2710571,2157,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.287384,2158,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3144836,2159,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2093811,2160,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.0723267,2161,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2461548,2162,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2313843,2163,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2518921,2164,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2955322,2165,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2667847,2166,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1808167,2167,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2172241,2168,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.343811,2169,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3478394,2170,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3485107,2171,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3084717,2172,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2574768,2173,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3282471,2174,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3021851,2175,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2269897,2176,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.18396,2177,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2431335,2178,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2285156,2179,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2199707,2180,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2220154,2181,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.255249,2182,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2002258,2183,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.302948,2184,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2801514,2185,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2724304,2186,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2714844,2187,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2264404,2188,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2010498,2189,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2238159,2190,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2432556,2191,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2659607,2192,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2703857,2193,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2649231,2194,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2954712,2195,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2155457,2196,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2630005,2197,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2956543,2198,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2530518,2199,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.1975098,2200,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2528076,2201,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3384399,2202,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2796936,2203,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3461914,2204,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3077087,2205,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3334045,2206,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3166504,2207,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3057251,2208,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3497009,2209,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3434448,2210,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.250885,2211,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3449402,2212,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3037109,2213,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3256226,2214,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3056641,2215,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3834839,2216,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.391449,2217,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3762207,2218,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3921204,2219,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3739014,2220,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3791504,2221,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3433228,2222,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3283081,2223,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4244385,2224,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2999573,2225,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2946777,2226,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3630981,2227,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2703247,2228,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3233032,2229,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.328125,2230,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3583984,2231,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3704224,2232,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3109131,2233,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3149414,2234,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3035583,2235,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3793335,2236,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3707581,2237,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3788757,2238,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4321899,2239,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3970642,2240,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3901672,2241,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3432922,2242,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.365387,2243,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3815613,2244,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3617859,2245,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3487244,2246,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3843079,2247,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3712158,2248,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4152832,2249,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3557739,2250,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3898926,2251,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3437195,2252,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.355835,2253,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3287354,2254,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2329712,2255,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3728333,2256,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3094482,2257,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3495178,2258,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3712769,2259,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.2582703,2260,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4120483,2261,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4031982,2262,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4030457,2263,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4255371,2264,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.426239,2265,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4091187,2266,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3876953,2267,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4004822,2268,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3833313,2269,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4202271,2270,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4039917,2271,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.37677,2272,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3769836,2273,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4198914,2274,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3942566,2275,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4226074,2276,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.42099,2277,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4413757,2278,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4533081,2279,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4017944,2280,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4497375,2281,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.5069885,2282,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4543152,2283,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3946533,2284,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3658447,2285,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4371948,2286,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4580383,2287,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4221191,2288,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4882507,2289,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4988098,2290,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.5296021,2291,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4806213,2292,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4024353,2293,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3708801,2294,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.3966064,2295,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4397888,2296,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4774475,2297,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4316406,2298,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.5657349,2299,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
291.4620972,2300,tas,GISS-E2-H,rcp45,r1i1p3,2006-2300,r360x180.nc
289.0852661,2006,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.040802,2007,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.163147,2008,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.2092285,2009,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.1879272,2010,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.1080017,2011,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.2618408,2012,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.2869263,2013,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.2960205,2014,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.2352295,2015,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.2947083,2016,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.308136,2017,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.3027344,2018,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.3627319,2019,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.3293152,2020,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.3604431,2021,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.3851013,2022,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.2894897,2023,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.30896,2024,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.4663086,2025,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.5162964,2026,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.4356689,2027,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.509613,2028,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.5064697,2029,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.5430298,2030,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.6039429,2031,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.6549988,2032,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.6347961,2033,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.6244202,2034,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.7285767,2035,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.7088318,2036,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.7381897,2037,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.7373962,2038,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.7235413,2039,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.8103027,2040,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.8049622,2041,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
289.8353882,2042,tas,GISS-E2-H,rcp45,r2i1p1,2006-2300,r360x180.nc
